id,sentence,difficulty
,"Aujourd'hui, le repas est prêt.",A1
,"Ensuite, j'ai appris à parler français et petit à petit, j'ai commencé à former des phrases simples.",A1
,Les employés peuvent recevoir des actions ou des options de la société dans le cadre de son programme de participation.,A1
,Je suis déjà en train de préparer le petit déjeuner.,C2
,Est-ce que le restaurant est ouvert ce soir ?,A2
,Deux projets de recherche en cours se concentrent sur l'amélioration des traitements du cancer et la prévention des maladies cardiovasculaires.,B1
,Nous aimons visiter le marché le samedi matin pour acheter du fromage frais et du pain croustillant pour notre petit-déjeuner.,B1
,La musique est le grand apaisant des âmes tourmentées.,C1
,On aborde en classe de terminale des sujets que nous étudiions déjà à l'université hier.,C2
,Il a réussi à convaincre le jury avec son discours passionné et convaincant.,C2
,Je ne comprends pas.,B1
,Le chat dort sur le canapé: il est très mignon.,A1
,"Après des années de collaboration fructueuse, le directeur de l'entreprise accorda à son associé une autonomie totale dans la gestion de leurs affaires.",C1
,"Bonjour, je m'appelle Pierre.",B1
,C'est en France que la baguette est le plus souvent consommée avec du fromage.,A1
,Sa réaction fut plus vive que prévu par ses amis.,B1
,Elle avait une de ces sourires lumineux qui apportent de la chaleur aux journées froides de l'hiver.,A2
,Il est important de respecter la vie privée des individus lors de la collecte de données personnelles.,B2
,"Dès les premières notes de musique, elle fut transportée par l'émotion.",C1
,On peut aussi penser aux vins qui pourraient accompagner ces fromages sur un plateau de dégustation.,A2
,Un chien est un animal qui aboie et qui aime jouer.,A1
,J'aime beaucoup les croissants et le fromage français.,A1
,"Selon le professeur de français, la lecture régulière de livres aide à améliorer la compréhension écrite et la richesse du vocabulaire.",A1
,Je n'ai pas souvent l'opportunité d'écouter de la musique contemporaine.,B2
,La cathédrale de Notre-Dame de Paris est un chef-d'œuvre de l'architecture gothique.,C2
,"Après avoir surmonté de nombreux obstacles, ils ont enfin atteint leur objectif et parlent maintenant de réussite, de satisfaction et de fierté.",B2
,"Si vous souhaitez approfondir vos connaissances, je vous recommande vivement de consulter ces ouvrages.",B2
,La diversité culturelle des pays francophones est une richesse inestimable.,B2
,Ma situation personnelle peut être éclairante : je parle couramment l'anglais.,A2
,"Un cours de cuisine pour apprendre à préparer des plats simples et délicieux, c'est une bonne idée pour les enfants.",A2
,"En observant les sourires des passants dans les rues animées de Paris, Marie se rappelait que la joie pouvait être éphémère.",B2
,La ville est animée ce soir et nous avons une multitude d'options pour nous divertir !,C1
,"Bonjour, je voudrais une baguette et du fromage, s'il vous plaît.",B2
,"C'est incroyable, j'ai déjà tout lu ce livre avant vous !",B2
,La notion fondamentale de la programmation orientée objet consiste à concevoir des objets comme des entités autonomes dotées de propriétés et de méthodes spécifiques.,B2
,"Si l'on considère que la lecture prolongée peut fatiguer les yeux, il est néanmoins bénéfique pour l'esprit car elle stimule l'imagination et favorise la concentration.",C1
,"Le garçon a pris son vélo pour aller à l'école, mais il a eu du mal à trouver son chemin car il était nouveau dans la ville.",A1
,"Le samedi suivant, après avoir terminé leur service au restaurant, Franck et Guillaume ont décidé de rendre visite à leur grand-mère à l'hôpital.",C1
,"Il lui décrivit avec passion sa terre natale, évoquant les paysages envoûtants du sud, partageant avec elle les coutumes et les traditions ancestrales de son peuple.",C1
,Elle a enfilé son manteau et elle est partie faire une promenade dans le parc.,C2
,"En Europe, Marie Dupont, une enseignante passionnée, a été récompensée pour son engagement dans la sensibilisation à la protection de l'environnement et la lutte contre le gaspillage alimentaire.",C1
,Elle porte sa robe préférée et ses chaussures élégantes.,A2
,Une pomme est un fruit rond et juteux qui pousse sur un arbre.,A1
,Il avait un sourire radieux sur son visage.,A2
,Ce chat noir est très mignon.,A1
,"Il parle beaucoup, ce garçon de la télévision figé dans le formol, comme un perroquet détraqué et laid.",A1
,"Se sentant trahi, il envisage de rompre leur amitié.",B2
,Je lis un livre.,B2
,"Marie Dupont, 30 ans, vendeuse à Paris, comprend l'importance de la communication dans son travail, mais reste réaliste quant à ses limites.",A2
,"Pour maintenir un bon équilibre hydrique, il est essentiel de boire régulièrement de l'eau : lors d'une activité physique intense, il est recommandé de consommer jusqu'à 3 litres d'eau par jour.",C2
,"Comme d'habitude, la littérature peut nous offrir des perspectives enrichissantes.",B1
,Le petit garçon perdit son ballon dans le parc et je remarquai qu'il avait les yeux bleus comme le ciel.,A2
,Je suis passionné par cette œuvre d'art contemporaine.,C1
,Un autre exemple d'organisation qui a un impact sur les populations autochtones est l'Organisation mondiale de la santé.,B1
,Prendre une décision.,A2
,"Les manifestants ont décidé de défier l'autorité en s'en prenant aux biens des représentants du gouvernement, provoquant ainsi une violente répression de la part des forces de l'ordre.",B2
,Le garçon ne mange pas.,A2
,La femme pour qui j'ai tant d'admiration ne cesse de m'impressionner par sa force et sa détermination.,C2
,"Ce projet ambitieux vise à promouvoir la diversité culturelle à travers l'Europe, en dépassant les obstacles linguistiques et les différences nationales.",C2
,"Pour certaines personnes, apprendre le français pourrait être une expérience enrichissante.",A1
,La Fashion Week de Paris est le rendez-vous incontournable pour les passionnés de mode.,C2
,"Je fais généralement mes courses le samedi matin. Ensuite, je rentre chez moi pour préparer le déjeuner.",B2
,Elle n'a pas voulu lui parler après qu'il l'ait trompée.,C1
,"Elle a faim, donc elle mange une baguette avec du fromage et des fruits pour le déjeuner.",A1
,"Pourtant, cette recette traditionnelle me ramène toujours à mes souvenirs d'enfance.",A2
,"Aujourd'hui, il est important de rester en contact avec ses proches pour ne pas se sentir seul.",A2
,"Le hip-hop, c'est une forme d'expression artistique qui reste très proche du rap, c'est juste une évolution naturelle.",B2
,Je suis content de revoir mes amis et de découvrir mon emploi du temps.,A2
,"Grâce aux informations fournies par les experts, on peut anticiper les conditions météorologiques à venir et ainsi planifier nos activités en conséquence.",B2
,"À droite, se trouve ma chambre à coucher, donnant sur la terrasse.",C2
,Je suis étudiant en deuxième année à l'université.,B1
,"Environ 80000 étudiants étrangers viennent étudier en France chaque année, attirés par la renommée des universités françaises et la richesse de la culture française.",C1
,"C'était la première fois qu'il mangeait de la cuisine japonaise, car il préfère habituellement la cuisine française.",A1
,Je suis un habitué de cet endroit.,C1
,J'aime beaucoup les croissants que j'ai mangés ce matin au café du coin.,A1
,Quel est ton personnage préféré dans le roman que tu lis en ce moment ?,C1
,"Dès son arrivée à la fête, Paul a été impressionné par la beauté des décorations et l'élégance des invités, qui semblaient tout droit sortis d'un film de Hollywood.",A2
,"Si tu as mal à la tête, je peux te donner un cachet, ça soulage généralement.",A1
,"Après l'attentat terroriste de 2015, le plus meurtrier de l'histoire de la France, le gouvernement avait renforcé les mesures de sécurité dans tout le pays pour prévenir de futurs actes de violence.",C2
,"Nous avons assisté à une représentation exceptionnelle de l'Opéra Garnier à Paris, mettant en vedette les plus grands artistes de la scène internationale.",C1
,Je suis allé au supermarché pour acheter du pain et du lait.,A1
,Je souhaiterais vous demander quelque chose.,B1
,"Elles m'ont promis de me faire découvrir toute Paris : nous visiterons les musées, les monuments et les parcs.",A2
,"La cuisine est spacieuse et lumineuse, avec un îlot central et des appareils électroménagers modernes, donnant sur un salon confortable et chaleureux.",B2
,"En revanche, j'adore les sports individuels comme la natation ou le tennis !",B1
,Il est essentiel de soutenir les plus jeunes afin de les voir réussir.,C1
,"Pour se rendre à son rendez-vous d'affaires, Sophie enfile un tailleur élégant, des escarpins assortis et une montre en or.",C2
,"Soit il sera constamment critiqué pour cela et cela pourrait nuire à sa crédibilité.""",C1
,Il est impératif de prendre des mesures drastiques pour réduire notre empreinte carbone et préserver notre planète pour les générations futures.,C2
,"Et toi, as-tu déjà visité le château de Chambord?",B2
,J'aime beaucoup faire de la randonnée en montagne.,A2
,Il est intelligent !,B2
,"En France, la mixité des élèves est encouragée dans les écoles pour favoriser l'égalité entre les filles et les garçons.",A1
,"Elle ajustait avec élégance son foulard en soie autour de son cou, tout en déambulant dans les rues animées de la ville.",B2
,"Il apprend ensuite tout ce qui concerne ""la cuisine"", c'est-à-dire savoir préparer des plats simples, utiliser les différents ustensiles de cuisine, suivre une recette, assaisonner les plats, et savoir cuire les aliments correctement.",A2
,"Elle était contente de découvrir la beauté du château, comme une enfant qui explore un nouveau monde.",A1
,La cryptographie quantique offre une sécurité inégalée en permettant de garantir l'intégrité des communications grâce à des protocoles inviolables.,C2
,"C'est le meilleur restaurant de la ville, Madame.",B2
,"Les émotions des enfants sont simples et sincères ; ils expriment leurs sentiments sans filtre et sans artifice, ce qui les rend authentiques et touchants.",A1
,"Que vous soyez à la recherche d'un simple stage ou d'une opportunité professionnelle, notre plateforme vous garantit de ne manquer aucune offre grâce à notre système de notification personnalisé.",C1
